name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
minneapolis,2019-09-12,19.1,14.2,16.3,19.1,14.2,16.3,14.8,90.62,25.45,,58.33,,0,0,64.8,44.4,112.2,1013.6,91,13.3,56.2,2.6,2,,2019-09-12T06:47:52,2019-09-12T19:30:03,0.49,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-09-13,18.9,13.1,15.1,18.9,13.1,15.1,11,76.71,0.24,,8.33,,0,0,54.4,33.3,255,1013.5,74.7,15.7,162.4,8.2,3,,2019-09-13T06:49:04,2019-09-13T19:28:09,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-09-14,23.9,9.7,16.7,23.9,9.7,16.7,12.8,78.72,0,,0,,14.38,14.38,,18.2,144.2,1017,38.8,15.7,265.1,13.4,6,,2019-09-14T06:50:15,2019-09-14T19:26:16,0.5,Partially cloudy,Partly cloudy throughout the day.,snow,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-09-15,27.7,15,20.8,28.1,15,20.9,16.6,78.5,0,,0,,8.63,23,,12.9,104,1014.5,27.9,13.7,366.3,18.5,7,,2019-09-15T06:51:27,2019-09-15T19:24:21,0.51,Partially cloudy,Partly cloudy throughout the day.,snow,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-09-16,29.8,16.8,23.1,30.7,16.8,23.3,16.9,70.52,0,,0,,0,7.67,42.5,24.1,147.5,1015.6,20.7,15.1,338.1,17,7,,2019-09-16T06:52:38,2019-09-16T19:22:27,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-09-17,30.8,21.7,25.5,33.6,21.7,26.3,19.5,70.15,0,,0,,0,0,49.3,30.7,154.5,1013.4,26.1,16,322.1,15.1,7,,2019-09-17T06:53:50,2019-09-17T19:20:33,0.55,Partially cloudy,Partly cloudy throughout the day.,wind,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-09-18,27.4,21.2,23.6,28.9,21.2,23.9,19.2,76.7,2.93,,16.67,,0,0,56.6,31.3,178.8,1011.4,52.1,15.4,211.8,9.9,6,,2019-09-18T06:55:02,2019-09-18T19:18:39,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-09-19,28.6,17.4,22.3,28.8,17.4,22.4,16.8,73.31,0,,0,,0,0,,9.4,143.5,1014.7,19.7,15.1,402,17.4,7,,2019-09-19T06:56:14,2019-09-19T19:16:44,0.63,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-09-20,28.7,18.8,23.6,31.4,18.8,24.3,19.9,80.82,0,,0,,0,0,37.1,21.3,121.3,1015.2,29.6,13.9,325.4,15.2,6,,2019-09-20T06:57:26,2019-09-20T19:14:50,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-09-21,27,21.6,24,28.8,21.6,24.3,20.2,79.52,4,,16.67,,0,0,51.7,28.3,179,1008.2,61.1,15.1,129.1,5.6,3,,2019-09-21T06:58:38,2019-09-21T19:12:55,0.72,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-09-22,21.6,14,17.3,21.6,14,17.3,12.7,74.8,0.24,,8.33,,0,0,31.7,19,280.7,1010.7,49.4,16,138.8,6,4,,2019-09-22T06:59:50,2019-09-22T19:11:01,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-09-23,23.8,12.3,17.5,23.8,12.3,17.5,10.2,65.28,0,,0,,0,0,31.3,18.6,245.6,1014.1,13.8,16,383,17.9,7,,2019-09-23T07:01:02,2019-09-23T19:09:06,0.83,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-09-24,26.5,12.8,19.5,26.5,12.8,19.5,14.6,74.31,0,,0,,0,0,33.5,15.1,184.6,1005.4,23.3,15.9,271.2,12.7,6,,2019-09-24T07:02:15,2019-09-24T19:07:12,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-09-25,20.3,13.6,17.3,20.3,13.6,17.3,8.5,58.31,0,,0,,0,0,51.7,31.3,274.8,1006,24.7,16,326.1,15.3,6,,2019-09-25T07:03:27,2019-09-25T19:05:18,0.93,Partially cloudy,Partly cloudy throughout the day.,wind,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-09-26,19.3,9.4,14.7,19.3,8,14.5,6.5,59.19,0,,0,,0,0,35.3,22.8,216.9,1010.2,35.7,16,261.8,12.3,5,,2019-09-26T07:04:40,2019-09-26T19:03:24,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-09-27,18.1,12.3,16.4,18.1,12.3,16.4,10,66.63,0.12,,4.17,,0,0,42.5,23.3,274.5,1005,65.4,16,151.8,6.6,4,,2019-09-27T07:05:53,2019-09-27T19:01:30,0.99,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-09-28,16.9,7.5,12.6,16.9,5.9,12.3,4.9,61.56,0,,0,,0,0,44.6,21.3,80.4,1021.2,24.2,16,350.1,16.4,7,,2019-09-28T07:07:06,2019-09-28T18:59:37,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-09-29,14.1,9.7,12.2,14.1,7.4,12.1,9.9,86.13,9.48,,45.83,,0,0,52.3,23.8,101.1,1019.7,95,10.5,43.2,1.9,1,,2019-09-29T07:08:19,2019-09-29T18:57:44,0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-09-30,29.2,14.6,22.3,32.5,14.6,23.1,19.2,83.71,6.95,,25,,0,0,47.9,25.2,173.3,1007.4,81.6,14.7,183.3,7.9,5,,2019-09-30T07:09:33,2019-09-30T18:55:51,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-10-01,19.9,10.1,12.7,19.9,10.1,12.7,10.5,86.68,21.34,,37.5,,0,0,44.6,22.1,160.6,1015.1,87.9,13.7,34.9,1.4,1,,2019-10-01T07:10:47,2019-10-01T18:53:58,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-10-02,11.7,9.1,9.9,11.7,6.3,8.3,7.4,84.62,9.63,,41.67,,0,0,44.6,21.2,41.4,1017.7,93,12.7,55.3,2.4,1,,2019-10-02T07:12:01,2019-10-02T18:52:05,0.09,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-10-03,9.3,8,8.8,9.3,4.6,6.5,5.3,79.22,2.27,,25,,0,0,55.4,27.6,259.8,1022,88.7,13.5,127.5,5.5,3,,2019-10-03T07:13:15,2019-10-03T18:50:14,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-10-04,9.9,7,8.3,7.5,5.3,6.6,3.1,70.11,0,,0,,0,0,33.5,18.8,95.4,1029.1,92.7,16,107.3,4.6,2,,2019-10-04T07:14:29,2019-10-04T18:48:22,0.19,Overcast,Cloudy skies throughout the day.,cloudy,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-10-05,13.8,8.3,10.4,13.8,5.5,8.9,7.8,84.54,23.8,,50,,0,0,59.3,28.8,175.2,1011.6,88,11.7,40.3,1.6,1,,2019-10-05T07:15:44,2019-10-05T18:46:31,0.24,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-10-06,17.2,8.5,12.8,17.2,6.1,11.9,4.8,60.13,0,,0,,0,0,61.2,35.6,249.7,1013.7,29.5,16,315.2,13.6,6,,2019-10-06T07:16:59,2019-10-06T18:44:40,0.29,Partially cloudy,Partly cloudy throughout the day.,wind,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-10-07,18.9,7.6,12.9,18.9,6.4,12.6,4.6,59.25,0,,0,,0,0,32.3,18,233.3,1019.4,10.2,16,350.2,15.1,6,,2019-10-07T07:18:14,2019-10-07T18:42:50,0.34,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-10-08,21.6,8.3,15.2,21.6,6.4,14.8,4.6,51.53,0,,0,,0,0,61,35.7,166,1014.8,17,16,332.1,14.3,6,,2019-10-08T07:19:30,2019-10-08T18:41:01,0.38,Clear,Clear conditions throughout the day.,wind,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-10-09,22.4,11.7,16.4,22.4,11.7,16.4,7.1,55.76,0,,0,,0,0,54.8,33.1,155,1012.6,28.7,16,285.7,12.3,6,,2019-10-09T07:20:46,2019-10-09T18:39:12,0.42,Partially cloudy,Becoming cloudy in the afternoon.,wind,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-10-10,15.7,8.7,13.6,15.7,6.3,13.5,11.2,85.94,9.07,,75,,0,0,49.3,27.1,145.1,1010.5,89.5,12.1,46.3,1.8,1,,2019-10-10T07:22:02,2019-10-10T18:37:23,0.45,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-10-11,7,1.1,3.4,4.4,-4.9,-1.7,-1,73.86,3.67,,16.67,,0,0,63.3,37.5,238.4,1008,86,14,95.8,4.1,2,,2019-10-11T07:23:18,2019-10-11T18:35:35,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-10-12,3.6,0.7,2.1,-1.5,-4.9,-3.2,-1.7,76.19,1.13,,41.67,,0,0,61.7,33.2,233.9,1003.8,83.9,13.2,69.4,2.7,1,,2019-10-12T07:24:35,2019-10-12T18:33:48,0.49,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-10-13,6.1,1.7,3.4,2.3,-2.8,-0.7,-0.2,77.59,0.53,,20.83,,0,0,48.8,24.7,267.4,1008.4,72.6,15.1,155,6.7,3,,2019-10-13T07:25:52,2019-10-13T18:32:02,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-10-14,9.8,1.9,5.4,8.1,-1.5,3.5,0.4,71.56,0,,0,,0,0,25.9,16.5,203.7,1015.2,51.8,16,298.2,12.9,6,,2019-10-14T07:27:09,2019-10-14T18:30:16,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-10-15,10.6,5.4,7.3,10.6,2.4,5.1,3.3,76.27,2.99,,16.67,,0,0,44.6,23.8,245.7,1011.5,82.7,15.5,145.1,6.3,5,,2019-10-15T07:28:27,2019-10-15T18:28:31,0.52,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-10-16,8.4,5.5,6.6,6.2,1.9,3.9,2.3,74.41,0.13,,4.17,,0,0,38.9,23.9,284.7,1019.2,86.2,16,133,5.3,3,,2019-10-16T07:29:45,2019-10-16T18:26:47,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-10-17,13.6,1.5,7.5,13.6,1.5,7,2.1,70.71,0,,0,,0,0,29.5,18.3,109.5,1015.8,18.7,15.2,302.4,13.1,6,,2019-10-17T07:31:03,2019-10-17T18:25:04,0.56,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-10-18,20.4,7.4,13.1,20.4,3.8,11.8,4.3,56.82,0,,0,,0,0,60.8,34.1,147.2,1005.5,34.4,16,274.7,11.9,6,,2019-10-18T07:32:22,2019-10-18T18:23:22,0.6,Partially cloudy,Partly cloudy throughout the day.,wind,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-10-19,18.9,8.4,13.2,18.9,8.4,13.2,5.4,61.45,0.59,,8.33,,0,0,47.8,28.9,227.1,1004.1,26.4,15.8,262.4,10.4,5,,2019-10-19T07:33:40,2019-10-19T18:21:41,0.65,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-10-20,18.8,3.1,11.1,18.8,3.1,11.1,2.5,59.51,0,,0,,0,0,,17.5,90.4,1009.5,17.5,15.8,251.4,10,5,,2019-10-20T07:35:00,2019-10-20T18:20:00,0.7,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-10-21,13.5,8.2,10.6,13.5,5.2,9.6,6.7,78.44,30.04,,50,,0,0,51.2,23.2,104,993.4,69.1,13.4,54.8,2,2,,2019-10-21T07:36:19,2019-10-21T18:18:21,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-10-22,8.2,5.4,6.4,8.2,0.4,2.1,2.5,77.02,6.06,,58.33,,0,0,68,33.5,279.5,997.7,84.9,14.9,64.3,2.5,1,,2019-10-22T07:37:39,2019-10-22T18:16:43,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"F0824,KSTP,72658414927,72657594960,KMSP,72658014922,KMIC"
minneapolis,2019-10-23,7.4,0.9,4.5,4.8,-2.1,1.6,-0.5,70.21,0,,0,,0,0,41.3,21.6,297.5,1012.4,45.3,16,221.3,8.8,5,,2019-10-23T07:38:59,2019-10-23T18:15:05,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-10-24,6.5,-0.4,3.4,3.8,-4.4,0.5,-3.8,60.04,0,,0,,0,0,35.3,21,302.9,1026.2,39.9,16,294.3,11.7,5,,2019-10-24T07:40:19,2019-10-24T18:13:29,0.91,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-10-25,13.1,-1.6,5.5,13.1,-4.2,4,-2.4,59.65,0,,0,,0,0,41.9,21.5,177.7,1023.3,11,15.9,301.5,11.9,5,,2019-10-25T07:41:40,2019-10-25T18:11:54,0.95,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-10-26,13,4,8,13,0.8,6.2,-2.3,49.22,0,,0,,0,0,46.6,29.2,161.7,1010.7,5.8,16,275.8,11.9,5,,2019-10-26T07:43:01,2019-10-26T18:10:21,0.98,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-10-27,6.8,0.4,4.2,3.4,-2,1.4,-0.9,69.77,0,,0,,0,0,37.1,23.3,254.6,1012.6,59.1,16,93.4,3.7,2,,2019-10-27T07:44:22,2019-10-27T18:08:48,1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-10-28,2.4,-1.6,0.6,-1.1,-6.1,-3.4,-8.2,52.3,0,,0,,0,0,35.3,18.1,271.3,1019.7,63.9,16,189.5,7.5,5,,2019-10-28T07:45:44,2019-10-28T18:07:17,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-10-29,3.8,-3,0.2,0.4,-5.6,-2.5,-8,55.81,0,,0,,0,0,35.3,20.5,255.4,1024.3,22.1,16,266.9,10.6,5,,2019-10-29T07:47:05,2019-10-29T18:05:47,0.01,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-10-30,1.2,-4.8,-2.1,-2.8,-7.6,-5.1,-9.4,58.08,0,,0,,0,0,25.9,15.8,286.5,1027.2,33.7,16,195.3,7.7,4,,2019-10-30T07:48:27,2019-10-30T18:04:18,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-10-31,1.6,-3,-1.3,-1,-8.6,-5,-8.6,57.93,0,,0,,0,0,25.9,17.7,290.1,1019.8,62.3,16,219.8,8.7,5,,2019-10-31T07:49:49,2019-10-31T18:02:51,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-11-01,5,-0.2,2.7,2.7,-3.7,-0.5,-2.8,67.65,0.64,,4.17,,0.62,0.63,35.3,19.6,250.1,1017,85.7,15.5,56.1,2,1,,2019-11-01T07:51:12,2019-11-01T18:01:25,0.11,"Snow, Partially cloudy",Partly cloudy throughout the day with late afternoon snow.,snow,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-11-02,1.5,-0.2,0.8,1.5,-5.4,-2.7,-3,76.34,0.61,,4.17,,0.38,1,47.1,27.6,283,1019.7,77.3,15.6,66.2,2.6,1,,2019-11-02T07:52:34,2019-11-02T18:00:01,0.16,"Snow, Partially cloudy",Partly cloudy throughout the day with early morning snow.,snow,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-11-03,6.7,-1.9,2.2,5.3,-4.8,0.4,-2.4,71.75,0,,0,,0,0,,16.6,128.2,1013.7,74.4,15.9,167,6.6,5,,2019-11-03T06:53:57,2019-11-03T16:58:39,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-11-04,4.3,-0.8,2.5,1.4,-6.8,-1.7,-2.3,71.31,1.74,,20.83,,0.62,0.63,48.7,28.1,294.8,1015.2,77.9,15.6,73.4,2.9,2,,2019-11-04T06:55:19,2019-11-04T16:57:17,0.25,"Snow, Partially cloudy",Partly cloudy throughout the day with snow.,snow,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-11-05,0,-5.9,-2.8,-4,-11.8,-7.6,-11.5,51.85,0,,0,,0.8,1,43.2,26.6,280.6,1025.9,36.2,16,236.5,9.4,5,,2019-11-05T06:56:42,2019-11-05T16:55:58,0.3,Partially cloudy,Becoming cloudy in the afternoon.,snow,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-11-06,-1.1,-6.8,-3,-1.9,-13.8,-7.3,-10.4,57.63,0.27,,4.17,,0.27,1,38.9,23.8,314.2,1030.1,57.3,15.1,118.4,4.7,2,,2019-11-06T06:58:05,2019-11-06T16:54:40,0.35,"Snow, Partially cloudy",Partly cloudy throughout the day with morning snow.,snow,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-11-07,-3.2,-9.8,-6.8,-6.9,-15.1,-11.2,-13.9,57.56,0,,0,,0,0.33,37.1,22.7,287,1035.1,30,16,177.8,7,4,,2019-11-07T06:59:28,2019-11-07T16:53:24,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-11-08,2,-9.1,-3.7,-1.3,-13.5,-8.3,-9.5,65.38,0,,0,,0,0,38,26.3,156.6,1024.8,38,15.9,181.3,7.2,4,,2019-11-08T07:00:50,2019-11-08T16:52:09,0.43,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-11-09,6.5,-2.7,1.8,3.9,-4.6,-0.9,-2.6,73.83,1.22,,12.5,,0,0,,20.9,246.1,1012.3,61.7,15,148.5,5.9,4,,2019-11-09T07:02:13,2019-11-09T16:50:56,0.46,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-11-10,0.3,-8,-3.1,-4,-15.4,-9.1,-9,64.76,0.13,,4.17,,0.62,0.63,39.3,25.2,199.1,1023.1,69.8,14.5,102.5,3.7,2,,2019-11-10T07:03:36,2019-11-10T16:49:46,0.48,"Snow, Partially cloudy",Partly cloudy throughout the day with afternoon snow.,snow,"F0824,KSTP,72658414927,72657594960,KMSP,72658014922,KMIC"
minneapolis,2019-11-11,-8,-13.1,-10,-14.4,-21.4,-18.3,-18.4,50.95,0,,0,,0.37,1,47.9,32,274.1,1035.6,48.1,15.9,228.6,9.1,5,,2019-11-11T07:04:58,2019-11-11T16:48:36,0.49,Partially cloudy,Partly cloudy throughout the day.,snow,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-11-12,-7.1,-15.2,-10.7,-13.2,-20.8,-17,-17.8,57.52,0,,0,,0,0.33,51.9,29.2,218,1030.5,24.3,16,209.6,8.3,4,,2019-11-12T07:06:21,2019-11-12T16:47:29,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-11-13,-2.1,-7.8,-4.4,-3.1,-15.2,-9,-9.4,68.61,1.19,,20.83,,0.63,0.63,38.9,25,211.1,1015.7,83.4,13.3,71.6,2.6,1,,2019-11-13T07:07:43,2019-11-13T16:46:24,0.51,"Snow, Partially cloudy",Partly cloudy throughout the day with snow in the morning and afternoon.,snow,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-11-14,-0.4,-6.7,-3.1,-2.9,-12.4,-7.9,-8.9,64.46,0,,0,,0.37,1,31.7,22.7,268,1023.3,52.9,16,241.5,5.2,4,,2019-11-14T07:09:05,2019-11-14T16:45:21,0.52,Partially cloudy,Partly cloudy throughout the day.,snow,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-11-15,3.6,-0.8,1.3,1.7,-3.5,-0.9,-4.6,65.95,0,,0,,0.57,1,,15.6,105.3,1026.8,68.1,15.5,184.5,6.6,4,,2019-11-15T07:10:27,2019-11-15T16:44:20,0.54,Partially cloudy,Partly cloudy throughout the day.,snow,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-11-16,7.2,0.6,3.4,3.2,-4.4,-0.9,-1.7,69.75,0,,0,,0,0,52.5,30.8,152.8,1020.5,35,14.5,128.6,4.6,4,,2019-11-16T07:11:48,2019-11-16T16:43:20,0.58,Partially cloudy,Partly cloudy throughout the day.,wind,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-11-17,3.7,-0.2,2.2,1.1,-4.2,-1.2,-0.9,79.92,1.35,,20.83,,0,0,31.7,22,274.5,1013,90,12.8,50.6,1.6,1,,2019-11-17T07:13:09,2019-11-17T16:42:23,0.63,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-11-18,2.5,-0.6,0.9,0.7,-3.8,-1.7,-2.2,79.54,0,,0,,0,0,,15.8,170.7,1007.9,98.6,15.5,67.5,2.4,1,,2019-11-18T07:14:29,2019-11-18T16:41:28,0.68,Overcast,Cloudy skies throughout the day.,cloudy,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-11-19,5.7,0.9,3.4,5.7,-1.1,2,1.8,89.62,4.01,,20.83,,0,0,,11.6,208.3,1009.7,92.9,10.3,39.1,1.4,1,,2019-11-19T07:15:49,2019-11-19T16:40:35,0.73,"Rain, Overcast",Cloudy skies throughout the day with early morning rain.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-11-20,7.5,3.3,5.1,4.6,0.3,2.9,2.1,81.58,0,,0,,0,0,50,26.2,128.5,1014.5,84.1,14.6,123.7,4.5,3,,2019-11-20T07:17:09,2019-11-20T16:39:45,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-11-21,6.3,-5.5,0.9,4.6,-12.5,-4.2,-2.4,79.03,11.43,,41.67,,0,0,51.5,34.5,284.6,1013.2,91.6,12.6,67.2,2.4,1,,2019-11-21T07:18:28,2019-11-21T16:38:56,0.85,"Rain, Overcast",Cloudy skies throughout the day with rain clearing later.,rain,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-11-22,-1.4,-6.8,-4.6,-5.2,-11.8,-8.9,-8.9,71.92,0,,0,,0,0,,16.6,247.3,1022.1,35.8,16,204.2,7.4,4,,2019-11-22T07:19:46,2019-11-22T16:38:10,0.9,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
minneapolis,2019-11-23,6.5,-3.3,1.4,3.7,-8,-2.1,-4.2,66.96,0,,0,,0,0,37.1,18.6,242.4,1007.3,14.1,16,215.4,7.8,4,,2019-11-23T07:21:03,2019-11-23T16:37:27,0.94,Clear,Clear conditions throughout the day.,clear-day,"F0824,KSTP,72658414927,72657594960,72658014922,KMSP,KMIC"
